datetime,open,high,low,close,volume,quote_volume,trades
2025-08-04 13:00:00,163.7,165.79,163.21,165.47,193752.012,31851746.47853,141383
2025-08-04 14:00:00,165.47,166.91,164.5,165.03,275254.258,45750129.99692,183617
2025-08-04 15:00:00,165.03,166.01,164.53,165.49,106764.854,17656292.42605,92082
2025-08-04 16:00:00,165.49,168.17,165.48,168.02,158859.491,26562796.92357,132571
2025-08-04 17:00:00,168.02,169.8,167.63,167.83,225977.749,38135115.37123,137632
2025-08-04 18:00:00,167.82,168.15,166.43,166.67,62494.281,10449570.22186,67265
2025-08-04 19:00:00,166.66,166.66,165.0,165.65,92910.808,15399091.07364,79082
2025-08-04 20:00:00,165.64,168.44,165.3,167.29,138413.064,23120298.99166,99339
2025-08-04 21:00:00,167.28,168.78,167.27,168.54,90532.368,15213774.63313,65686
2025-08-04 22:00:00,168.54,169.54,168.23,169.47,99295.578,16765316.64126,81424
2025-08-04 23:00:00,169.47,169.78,168.96,169.55,76925.323,13027064.79868,60221
2025-08-05 00:00:00,169.55,169.76,168.59,169.31,82214.747,13902743.33407,68131
2025-08-05 01:00:00,169.31,169.97,168.15,168.21,70824.086,11973446.20439,65016
2025-08-05 02:00:00,168.22,169.48,167.95,169.42,60355.659,10174298.68738,49505
2025-08-05 03:00:00,169.42,169.44,167.57,167.92,67324.879,11319806.88757,46486
2025-08-05 04:00:00,167.92,168.51,167.23,167.48,53783.38,9020520.47306,39100
2025-08-05 05:00:00,167.48,168.6,167.42,168.42,58015.301,9746167.59901,37389
2025-08-05 06:00:00,168.42,169.28,167.31,167.71,64403.219,10853931.01296,45081
2025-08-05 07:00:00,167.71,168.52,165.78,166.22,144397.434,24077310.95995,81585
2025-08-05 08:00:00,166.21,167.25,165.66,166.84,72724.394,12107991.17777,60548
2025-08-05 09:00:00,166.83,169.4,166.77,168.88,93974.184,15800043.81255,55454
2025-08-05 10:00:00,168.89,171.73,168.43,171.03,146021.969,24859549.09327,97367
2025-08-05 11:00:00,171.04,171.65,170.56,170.89,89180.665,15249888.4715,68018
2025-08-05 12:00:00,170.89,171.04,166.77,167.23,187653.275,31608650.29139,172309
2025-08-05 13:00:00,167.23,168.14,166.63,167.76,184125.095,30820396.27592,163129
2025-08-05 14:00:00,167.76,167.8,163.61,164.3,343847.03,56680992.41483,257915
2025-08-05 15:00:00,164.29,165.33,162.9,163.78,192355.206,31563223.60904,161617
2025-08-05 16:00:00,163.77,164.73,162.74,163.83,167910.678,27507045.08349,115535
2025-08-05 17:00:00,163.83,164.93,163.36,164.81,100989.57,16570106.54807,89990
2025-08-05 18:00:00,164.8,164.94,163.0,164.02,99084.727,16253427.6356,112890
2025-08-05 19:00:00,164.02,164.53,162.28,162.76,64811.187,10588413.05836,81081
2025-08-05 20:00:00,162.76,163.7,162.37,162.61,48970.354,7983830.49318,58492
2025-08-05 21:00:00,162.62,163.46,161.6,162.38,49155.96,7994559.93456,50739
2025-08-05 22:00:00,162.37,163.88,161.3,163.87,64389.815,10473223.66777,79519
2025-08-05 23:00:00,163.88,164.54,163.62,164.09,48445.195,7953475.18119,53883
2025-08-06 00:00:00,164.09,164.17,162.55,162.75,43163.896,7057842.77139,65348
2025-08-06 01:00:00,162.74,163.1,161.72,162.86,76846.534,12480634.75106,77396
2025-08-06 02:00:00,162.85,163.3,161.89,162.68,29810.556,4852556.5443,55305
2025-08-06 03:00:00,162.68,162.78,161.13,161.86,54824.373,8873539.23202,57135
2025-08-06 04:00:00,161.86,162.56,161.25,162.44,41127.848,6663819.62399,46128
