timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2023-01-01,9.97,10.09,9.69,9.99,2287512.63,2023-01-01 23:59:59.999,22677368.60600000,66752,1113303.41000000,11045804.67100000,0
2023-01-02,9.99,12.0,9.81,11.28,7628264.93,2023-01-02 23:59:59.999,84247394.80210000,195532,3946584.62000000,43628767.63450000,0
2023-01-03,11.28,13.91,11.0,13.37,14986491.36,2023-01-03 23:59:59.999,187865593.43300000,417570,7845422.93000000,98407837.75240000,0
2023-01-04,13.37,14.24,12.83,13.43,12612735.49,2023-01-04 23:59:59.999,171471280.10820000,393884,6422026.25000000,87404237.39310000,0
2023-01-05,13.43,13.89,12.95,13.43,5834353.76,2023-01-05 23:59:59.999,77737743.10280000,203316,2824402.40000000,37636727.63650000,0
2023-01-06,13.43,13.6,12.69,13.5,5404648.48,2023-01-06 23:59:59.999,71212454.90790000,184610,2589999.00000000,34148253.16140000,0
2023-01-07,13.51,13.51,13.01,13.1,1904950.91,2023-01-07 23:59:59.999,25243947.50920000,79010,850554.16000000,11273537.39430000,0
2023-01-08,13.1,14.89,12.85,14.45,6295596.12,2023-01-08 23:59:59.999,86019750.94830000,207707,3392043.30000000,46407249.69190000,0
2023-01-09,14.46,17.5,14.28,16.25,19481959.57,2023-01-09 23:59:59.999,316363880.19860000,619929,9738111.46000000,158153052.64010000,0
2023-01-10,16.25,16.73,15.57,16.2,8489417.77,2023-01-10 23:59:59.999,137351433.71810000,288818,4165016.09000000,67453841.13460000,0
2023-01-11,16.2,16.67,15.28,16.36,6661616.67,2023-01-11 23:59:59.999,106146574.41960000,240292,3226708.09000000,51464826.66620000,0
2023-01-12,16.37,17.0,15.54,16.59,9608670.96,2023-01-12 23:59:59.999,156910911.01030000,343488,4867327.92000000,79569633.71810000,0
2023-01-13,16.59,18.65,16.29,18.29,10929884.4,2023-01-13 23:59:59.999,188439640.54550000,379935,5748210.56000000,99321551.34970000,0
2023-01-14,18.29,24.75,18.2,24.24,25997232.06,2023-01-14 23:59:59.999,582130895.50720000,1125883,13012755.48000000,291116670.46330000,0
2023-01-15,24.23,25.0,21.98,22.89,11258028.55,2023-01-15 23:59:59.999,260922697.17610000,542914,5507546.84000000,127727954.71210000,0
2023-01-16,22.9,25.0,22.3,23.58,10043368.28,2023-01-16 23:59:59.999,236275598.16710000,504119,4968637.94000000,117066747.35900000,0
2023-01-17,23.58,23.95,22.7,22.86,6056942.68,2023-01-17 23:59:59.999,141744206.66620000,307729,2807068.90000000,65753485.06910000,0
2023-01-18,22.86,23.65,20.34,20.79,11341710.32,2023-01-18 23:59:59.999,249548184.95900000,497529,5528107.68000000,121801563.91910000,0
2023-01-19,20.78,21.88,20.41,21.4,6113345.07,2023-01-19 23:59:59.999,129469309.52970000,224567,3030655.48000000,64194810.11640000,0
2023-01-20,21.4,25.82,20.93,25.51,9652433.39,2023-01-20 23:59:59.999,224450465.31100000,399397,5017459.49000000,116905410.93850000,0
2023-01-21,25.51,26.6,24.24,24.57,12782858.69,2023-01-21 23:59:59.999,323053489.44840000,450566,6292162.72000000,159079633.85840000,0
2023-01-22,24.56,25.45,23.5,24.21,6496779.26,2023-01-22 23:59:59.999,161129672.50730000,228853,3153858.17000000,78247404.35600000,0
2023-01-23,24.21,24.93,23.7,24.33,6100483.98,2023-01-23 23:59:59.999,148819700.01860000,203735,2978774.93000000,72673918.76910000,0
2023-01-24,24.32,25.24,22.25,22.78,6121565.88,2023-01-24 23:59:59.999,147893897.20010000,226102,2937227.59000000,71056382.86930000,0
2023-01-25,22.77,25.43,22.24,24.52,8332368.29,2023-01-25 23:59:59.999,197305373.37860000,312469,4154322.72000000,98432912.35570000,0
2023-01-26,24.53,25.23,23.73,24.33,5450404.1,2023-01-26 23:59:59.999,133760026.41290000,208276,2686508.86000000,65974576.60580000,0
2023-01-27,24.33,24.96,23.27,24.43,4729055.76,2023-01-27 23:59:59.999,113487754.42390000,174475,2271744.92000000,54550839.39740000,0
2023-01-28,24.43,25.24,23.7,24.0,3377884.1,2023-01-28 23:59:59.999,82088985.92070000,127028,1630016.65000000,39658963.58130000,0
2023-01-29,24.0,26.8,23.73,26.07,7785906.2,2023-01-29 23:59:59.999,198403773.48590000,293221,4089448.05000000,104220552.32610000,0
