timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2023-01-01,0.2458,0.25,0.2434,0.2499,49487029.5,2023-01-01 23:59:59.999,12195300.86294000,26077,26260163.20000000,6472306.00912000,0
2023-01-02,0.2499,0.2565,0.2466,0.2538,75458284.6,2023-01-02 23:59:59.999,19077666.03478000,41366,39026007.30000000,9868596.14302000,0
2023-01-03,0.2538,0.2555,0.2502,0.2529,71671057.1,2023-01-03 23:59:59.999,18118088.32028000,35667,34921017.90000000,8830214.00656000,0
2023-01-04,0.2529,0.2708,0.2518,0.2678,148810996.5,2023-01-04 23:59:59.999,39307216.21345000,81093,77143345.90000000,20391284.27607000,0
2023-01-05,0.2678,0.2713,0.2633,0.2692,81943632.6,2023-01-05 23:59:59.999,21875835.63976000,50246,41577762.60000000,11102597.57660000,0
2023-01-06,0.2692,0.2798,0.2671,0.2786,171198727.6,2023-01-06 23:59:59.999,46709200.59142000,91513,85435452.40000000,23313758.01995000,0
2023-01-07,0.2785,0.2806,0.2723,0.2768,72623368.2,2023-01-07 23:59:59.999,20043246.99803000,43840,34331752.90000000,9475851.34513000,0
2023-01-08,0.2768,0.299,0.2742,0.2974,196047722.8,2023-01-08 23:59:59.999,56211406.76293000,115112,102786505.60000000,29481600.72780000,0
2023-01-09,0.2975,0.346,0.2955,0.3168,405177005.9,2023-01-09 23:59:59.999,130535883.67986000,289600,204970775.80000000,66028132.55723000,0
2023-01-10,0.3168,0.3253,0.3063,0.3222,184082448.1,2023-01-10 23:59:59.999,58443335.34537000,111866,92508102.60000000,29379189.34868000,0
2023-01-11,0.3222,0.3235,0.3075,0.323,144048586.5,2023-01-11 23:59:59.999,45390642.83380000,93951,71986686.40000000,22683947.26887000,0
2023-01-12,0.323,0.3351,0.3154,0.3293,248440812.5,2023-01-12 23:59:59.999,80984073.16599000,160006,126294016.40000000,41172653.23987000,0
2023-01-13,0.3293,0.3509,0.3237,0.3456,150546494.0,2023-01-13 23:59:59.999,50290558.79069000,132896,75438244.80000000,25211615.56371000,0
2023-01-14,0.3455,0.3697,0.332,0.3525,288977177.5,2023-01-14 23:59:59.999,102311533.60626000,269368,145077040.50000000,51391276.53754000,0
2023-01-15,0.3526,0.3539,0.3385,0.3507,132983094.3,2023-01-15 23:59:59.999,46120700.65588000,111654,65033920.60000000,22558338.22857000,0
2023-01-16,0.3508,0.364,0.3376,0.3504,156864828.5,2023-01-16 23:59:59.999,55154485.19975000,135456,77392992.80000000,27219905.33959000,0
2023-01-17,0.3505,0.3576,0.343,0.3455,101591352.2,2023-01-17 23:59:59.999,35648563.00154000,96893,48489980.60000000,17018564.99565000,0
2023-01-18,0.3455,0.3555,0.3237,0.3264,170018857.2,2023-01-18 23:59:59.999,57705260.14865000,158161,79570251.90000000,27001317.79739000,0
2023-01-19,0.3264,0.343,0.3255,0.3379,80228314.7,2023-01-19 23:59:59.999,26780825.48138000,72624,39016752.20000000,13024231.14447000,0
2023-01-20,0.338,0.3657,0.3336,0.3652,130767450.6,2023-01-20 23:59:59.999,45603264.59433000,114788,65123062.00000000,22716523.03645000,0
2023-01-21,0.3651,0.3807,0.3569,0.3687,228951787.0,2023-01-21 23:59:59.999,84320415.92165000,195678,112872294.50000000,41556323.20503000,0
2023-01-22,0.3686,0.3872,0.3629,0.3764,205382044.0,2023-01-22 23:59:59.999,77558380.58987000,184535,99553566.70000000,37602866.43679000,0
2023-01-23,0.3764,0.3836,0.3687,0.375,168920181.8,2023-01-23 23:59:59.999,63438244.67728000,147715,81879022.10000000,30760516.00165000,0
2023-01-24,0.375,0.383,0.3552,0.3587,111749419.5,2023-01-24 23:59:59.999,41728216.60846000,107485,53848740.90000000,20115308.60898000,0
2023-01-25,0.3588,0.3797,0.3469,0.3732,125501560.2,2023-01-25 23:59:59.999,45186532.40450000,122744,59116298.60000000,21301588.09424000,0
2023-01-26,0.3733,0.3892,0.3711,0.3796,152020632.1,2023-01-26 23:59:59.999,57639690.96446000,134337,75092935.70000000,28485506.60354000,0
2023-01-27,0.3796,0.391,0.3678,0.3898,112713613.3,2023-01-27 23:59:59.999,42795611.93104000,104457,55291962.10000000,21010385.06595000,0
2023-01-28,0.3898,0.398,0.378,0.3819,119208593.2,2023-01-28 23:59:59.999,46208585.48443000,108375,58676329.60000000,22741508.95489000,0
2023-01-29,0.3818,0.3991,0.3768,0.3975,102929204.6,2023-01-29 23:59:59.999,40157767.99062000,99708,52194606.10000000,20373516.36885000,0
2023-01-30,0.3976,0.3982,0.3652,0.3725,134336665.0,2023-01-30 23:59:59.999,51134971.00427000,124556,61467635.20000000,23401299.29000000,0
2023-01-31,0.3725,0.3998,0.3681,0.3902,156301183.0,2023-01-31 23:59:59.999,59967794.67052000,136857,77326666.90000000,29674233.67157000,0
2023-02-01,0.3902,0.4018,0.371,0.397,162998963.9,2023-02-01 23:59:59.999,62784020.14042000,176466,80927462.50000000,31198496.73249000,0
2023-02-02,0.397,0.4136,0.3921,0.3981,179215658.3,2023-02-02 23:59:59.999,72380820.23897000,185499,88934062.10000000,35929726.81432000,0
2023-02-03,0.3981,0.407,0.3944,0.4038,112231580.7,2023-02-03 23:59:59.999,45021086.33001000,110403,55478843.70000000,22252425.40832000,0
2023-02-04,0.4037,0.4055,0.3975,0.3994,69665961.0,2023-02-04 23:59:59.999,28001934.44779000,67191,33519331.10000000,13473213.28057000,0
2023-02-05,0.3993,0.4019,0.3821,0.3923,104454046.0,2023-02-05 23:59:59.999,40964679.72236000,99821,49438702.00000000,19385442.12962000,0
2023-02-06,0.3923,0.4033,0.3795,0.3823,110247851.9,2023-02-06 23:59:59.999,43173103.61455000,103365,54205265.70000000,21242299.99024000,0
2023-02-07,0.3823,0.3998,0.3814,0.3989,107246776.8,2023-02-07 23:59:59.999,41771566.35595000,104067,54890952.00000000,21395306.38199000,0
2023-02-08,0.3989,0.4035,0.3853,0.3942,92872527.4,2023-02-08 23:59:59.999,36786726.66031000,89570,45702981.40000000,18104835.21021000,0
2023-02-09,0.3942,0.3957,0.3543,0.3622,151503834.4,2023-02-09 23:59:59.999,57086936.96953000,147128,72325490.70000000,27259377.19044000,0
2023-02-10,0.3622,0.3656,0.3534,0.3581,104289819.1,2023-02-10 23:59:59.999,37588836.43568000,101653,50105196.10000000,18063652.88862000,0
2023-02-11,0.358,0.3702,0.3567,0.3684,55904954.9,2023-02-11 23:59:59.999,20214834.50522000,53308,26913298.00000000,9736499.46201000,0
2023-02-12,0.3685,0.3738,0.3596,0.3641,57416092.2,2023-02-12 23:59:59.999,21128707.77172000,60634,28403827.90000000,10454436.19990000,0
2023-02-13,0.3641,0.3657,0.345,0.3593,114427322.0,2023-02-13 23:59:59.999,40573133.72658000,113480,53431788.20000000,18951972.47123000,0
2023-02-14,0.3593,0.3931,0.3545,0.3867,156990175.9,2023-02-14 23:59:59.999,58628401.20211000,149699,82589661.10000000,30859079.29432000,0
2023-02-15,0.3868,0.42,0.3819,0.419,151591225.3,2023-02-15 23:59:59.999,59778979.44605000,154132,82923592.90000000,32705015.23449000,0
2023-02-16,0.419,0.4213,0.3862,0.3874,174768994.0,2023-02-16 23:59:59.999,70700360.39255000,178497,84267748.80000000,34116379.58747000,0
2023-02-17,0.3874,0.4098,0.3854,0.4033,123524213.6,2023-02-17 23:59:59.999,49269938.14967000,122095,62058671.20000000,24747451.94108000,0
2023-02-18,0.4033,0.4184,0.3976,0.406,89590271.5,2023-02-18 23:59:59.999,36365358.17068000,84846,45868526.30000000,18613623.49162000,0
2023-02-19,0.406,0.4122,0.3968,0.3995,98181230.1,2023-02-19 23:59:59.999,39725311.70805000,108949,45484690.90000000,18406188.83204000,0
2023-02-20,0.3994,0.4098,0.3893,0.4038,116906377.7,2023-02-20 23:59:59.999,47218475.77844000,115745,57874925.70000000,23378181.95623000,0
2023-02-21,0.4037,0.4059,0.3855,0.3925,119823429.0,2023-02-21 23:59:59.999,47413672.78624000,110747,57083255.30000000,22597573.17159000,0
2023-02-22,0.3926,0.3929,0.3769,0.3888,123152287.0,2023-02-22 23:59:59.999,47282477.88503000,111822,59787851.50000000,22951709.94963000,0
2023-02-23,0.3889,0.3949,0.3794,0.3824,81228997.5,2023-02-23 23:59:59.999,31463531.76665000,83429,39421496.50000000,15271469.52866000,0
2023-02-24,0.3824,0.3852,0.358,0.3658,136530140.7,2023-02-24 23:59:59.999,50738363.87517000,127749,62596698.40000000,23263710.96111000,0
2023-02-25,0.3657,0.3677,0.3512,0.362,93356389.8,2023-02-25 23:59:59.999,33675461.15039000,80371,45265329.70000000,16327230.54597000,0
2023-02-26,0.3621,0.3704,0.3577,0.3691,62253729.4,2023-02-26 23:59:59.999,22631805.59683000,57750,31115899.00000000,11313704.29942000,0
2023-02-27,0.369,0.3702,0.3576,0.3647,71396733.7,2023-02-27 23:59:59.999,25990074.91173000,71429,33858556.80000000,12323964.73522000,0
2023-02-28,0.3647,0.368,0.3485,0.3517,76748794.6,2023-02-28 23:59:59.999,27548861.71386000,86272,36452572.50000000,13087868.10199000,0
2023-03-01,0.3518,0.3644,0.3493,0.3601,67671797.7,2023-03-01 23:59:59.999,24311805.19254000,75377,33270167.60000000,11949849.25544000,0
2023-03-02,0.3601,0.3615,0.3445,0.3504,81854576.8,2023-03-02 23:59:59.999,28749147.23269000,78671,40177243.40000000,14113214.24989000,0
2023-03-03,0.3505,0.3509,0.3212,0.3431,163025922.0,2023-03-03 23:59:59.999,54562645.84593000,139913,79206359.10000000,26511608.06145000,0
2023-03-04,0.3431,0.3448,0.3303,0.3366,56432771.9,2023-03-04 23:59:59.999,19063925.61130000,53014,27736954.50000000,9369593.93485000,0
2023-03-05,0.3366,0.343,0.3346,0.337,53269370.7,2023-03-05 23:59:59.999,18030471.34132000,53829,25189297.60000000,8526134.11512000,0
2023-03-06,0.337,0.3387,0.3291,0.3305,72882197.2,2023-03-06 23:59:59.999,24278531.64390000,62856,36303715.10000000,12095340.00393000,0
2023-03-07,0.3306,0.3348,0.3209,0.3306,99209654.5,2023-03-07 23:59:59.999,32593724.15893000,85305,47272909.60000000,15538255.55270000,0
2023-03-08,0.3305,0.3328,0.3133,0.3175,110501100.5,2023-03-08 23:59:59.999,35628787.90035000,97286,53611724.10000000,17293037.38551000,0
2023-03-09,0.3175,0.3223,0.3012,0.3101,191520024.2,2023-03-09 23:59:59.999,59701621.64674000,127559,90470336.20000000,28203437.48098000,0
2023-03-10,0.3102,0.3182,0.2976,0.3149,184446629.2,2023-03-10 23:59:59.999,56788935.68243000,148800,91536539.00000000,28207592.82835000,0
2023-03-11,0.3149,0.3228,0.3013,0.3051,174341847.2,2023-03-11 23:59:59.999,54030316.31632000,162022,85610420.60000000,26545553.38127000,0
2023-03-12,0.3051,0.3311,0.3013,0.3298,148391745.7,2023-03-12 23:59:59.999,46331508.90570000,128884,77149304.90000000,24100681.41568000,0
2023-03-13,0.3298,0.3517,0.3274,0.3433,290767932.5,2023-03-13 23:59:59.999,98641344.22879000,268470,156749260.40000000,53175514.69359000,0
2023-03-14,0.3434,0.3677,0.3363,0.3429,243189873.1,2023-03-14 23:59:59.999,85285424.82887000,212910,120743806.60000000,42326631.42059000,0
2023-03-15,0.3429,0.3464,0.3157,0.3241,262199199.5,2023-03-15 23:59:59.999,87303478.96434000,202868,128594236.50000000,42878853.55399000,0
2023-03-16,0.324,0.329,0.3171,0.3249,148328841.2,2023-03-16 23:59:59.999,48063578.85104000,138164,71870654.40000000,23294030.64134000,0
2023-03-17,0.3249,0.3502,0.3212,0.3494,171206542.3,2023-03-17 23:59:59.999,57685328.98710000,160226,84573142.80000000,28500305.89673000,0
2023-03-18,0.3494,0.3572,0.335,0.3371,160274762.9,2023-03-18 23:59:59.999,55729702.22952000,144196,78097449.20000000,27166855.60514000,0
2023-03-19,0.337,0.3525,0.3367,0.3448,93233157.9,2023-03-19 23:59:59.999,32148684.11285000,97384,47358176.10000000,16333267.33846000,0
2023-03-20,0.3448,0.3461,0.3305,0.3321,124374313.8,2023-03-20 23:59:59.999,42174811.85456000,119529,59928337.60000000,20324022.08006000,0
2023-03-21,0.3321,0.387,0.3291,0.3696,288467612.6,2023-03-21 23:59:59.999,103396919.87244000,287809,147048547.70000000,52722051.79377000,0
2023-03-22,0.3695,0.3868,0.3489,0.3596,342137114.0,2023-03-22 23:59:59.999,127050524.38391000,359706,172201236.00000000,63987288.46199000,0
2023-03-23,0.3597,0.3853,0.3535,0.3715,185937483.6,2023-03-23 23:59:59.999,68780307.09313000,186486,95616523.50000000,35374166.32978000,0
2023-03-24,0.3716,0.3725,0.3552,0.3596,112029219.9,2023-03-24 23:59:59.999,40641700.92164000,109763,52275535.00000000,18971364.57686000,0
2023-03-25,0.3597,0.3628,0.3486,0.3514,83603550.1,2023-03-25 23:59:59.999,29770936.38946000,83654,37953417.10000000,13530304.27830000,0
2023-03-26,0.3513,0.3614,0.3487,0.3557,91774166.9,2023-03-26 23:59:59.999,32651502.33250000,72275,43527420.90000000,15487753.24119000,0
2023-03-27,0.3558,0.3572,0.3366,0.3455,127210336.6,2023-03-27 23:59:59.999,44183728.29139000,120105,57030489.30000000,19810929.78825000,0
2023-03-28,0.3456,0.3703,0.3427,0.3681,133375435.6,2023-03-28 23:59:59.999,47519006.39241000,136111,70554559.10000000,25157559.78590000,0
2023-03-29,0.3681,0.39,0.3666,0.3811,190013782.5,2023-03-29 23:59:59.999,72629635.26596000,178531,100307772.10000000,38338579.86960000,0
2023-03-30,0.3811,0.3876,0.3697,0.3761,147101987.5,2023-03-30 23:59:59.999,55535091.32403000,139893,72712810.00000000,27449826.46691000,0
2023-03-31,0.3761,0.4093,0.3743,0.3989,250714301.7,2023-03-31 23:59:59.999,99047877.23995000,254717,124034987.90000000,49021484.47103000,0
2023-04-01,0.3989,0.4031,0.388,0.3919,128780899.9,2023-04-01 23:59:59.999,50718103.40614000,135642,63529195.00000000,25030384.54890000,0
2023-04-02,0.392,0.3928,0.3756,0.3815,102432795.5,2023-04-02 23:59:59.999,39260959.47896000,111825,46105241.20000000,17671694.76067000,0
2023-04-03,0.3816,0.405,0.3708,0.3872,234427391.6,2023-04-03 23:59:59.999,91409070.42097000,264779,114847314.00000000,44792059.40839000,0
2023-04-04,0.3872,0.4,0.3843,0.3894,121167900.7,2023-04-04 23:59:59.999,47532378.54298000,136688,59488361.00000000,23340482.00981000,0
2023-04-05,0.3895,0.4,0.3868,0.3923,92815719.6,2023-04-05 23:59:59.999,36615220.47484000,106121,45320124.00000000,17883589.95122000,0
2023-04-06,0.3922,0.3923,0.3763,0.3829,91098737.9,2023-04-06 23:59:59.999,34923643.02087000,104385,42745732.70000000,16385587.94159000,0
2023-04-07,0.3829,0.3851,0.3756,0.3835,50141413.5,2023-04-07 23:59:59.999,19101844.78870000,59864,23443391.30000000,8934353.37531000,0
2023-04-08,0.3835,0.3905,0.3804,0.3853,61444908.5,2023-04-08 23:59:59.999,23773386.86120000,72781,32028314.40000000,12394795.34207000,0
2023-04-09,0.3852,0.393,0.384,0.3894,51708973.8,2023-04-09 23:59:59.999,20096179.80782000,69182,26253226.70000000,10204752.42652000,0
2023-04-10,0.3893,0.3977,0.3847,0.3971,76308355.7,2023-04-10 23:59:59.999,29784630.92321000,101297,38882686.20000000,15181329.94463000,0
2023-04-11,0.3971,0.413,0.394,0.4014,143695491.1,2023-04-11 23:59:59.999,58079381.92254000,152521,71158942.30000000,28762570.50555000,0
2023-04-12,0.4015,0.4075,0.3886,0.4047,138821237.2,2023-04-12 23:59:59.999,55419429.51489000,145665,72389118.30000000,28927690.26119000,0
2023-04-13,0.4047,0.4288,0.3989,0.4251,173707588.7,2023-04-13 23:59:59.999,71977775.03818000,193003,88144282.70000000,36542306.51739000,0
2023-04-14,0.4251,0.444,0.4228,0.4381,235318719.5,2023-04-14 23:59:59.999,102313257.17576000,259302,116708577.50000000,50757503.58184000,0
2023-04-15,0.4381,0.4617,0.4311,0.4522,178424508.6,2023-04-15 23:59:59.999,80246325.39692000,206504,90234283.20000000,40591072.19982000,0
2023-04-16,0.4521,0.4579,0.4421,0.4513,117211504.6,2023-04-16 23:59:59.999,52630950.62351000,140521,55127730.70000000,24762697.17571000,0
2023-04-17,0.4512,0.4515,0.431,0.4341,144412169.8,2023-04-17 23:59:59.999,63560561.58769000,131387,66904640.50000000,29448871.92029000,0
2023-04-18,0.4341,0.448,0.4277,0.4435,99428283.1,2023-04-18 23:59:59.999,43791494.37854000,100798,48845842.90000000,21523463.10272000,0
2023-04-19,0.4435,0.4435,0.4071,0.4163,193374494.9,2023-04-19 23:59:59.999,81355681.62214000,196729,92797167.10000000,39030165.98552000,0
2023-04-20,0.4163,0.4221,0.3934,0.4007,161012857.5,2023-04-20 23:59:59.999,65800195.92131000,162835,76639261.70000000,31335657.30268000,0
2023-04-21,0.4008,0.4071,0.3789,0.3824,158842754.2,2023-04-21 23:59:59.999,62797906.51197000,151539,75678869.40000000,29932185.00079000,0
2023-04-22,0.3823,0.3989,0.381,0.3956,86625445.5,2023-04-22 23:59:59.999,33930441.89649000,81820,43012070.40000000,16845847.81134000,0
2023-04-23,0.3956,0.3956,0.38,0.3886,82034708.6,2023-04-23 23:59:59.999,31840004.05741000,80309,39158310.90000000,15198940.61098000,0
2023-04-24,0.3887,0.3975,0.38,0.3835,104338226.4,2023-04-24 23:59:59.999,40438674.06987000,97573,49375396.30000000,19135977.58244000,0
2023-04-25,0.3836,0.3954,0.3761,0.3945,97446645.9,2023-04-25 23:59:59.999,37317902.83850000,92271,48259582.00000000,18492414.76085000,0
2023-04-26,0.3944,0.4193,0.3778,0.4014,189713316.3,2023-04-26 23:59:59.999,76023106.67434000,201933,91951375.80000000,36875784.56733000,0
2023-04-27,0.4014,0.4186,0.4008,0.4101,154240599.8,2023-04-27 23:59:59.999,63156409.78502000,170973,74904971.50000000,30677824.63468000,0
2023-04-28,0.41,0.4116,0.3965,0.4043,76492344.4,2023-04-28 23:59:59.999,30952182.57486000,87075,36123552.20000000,14617103.23241000,0
2023-04-29,0.4044,0.4077,0.3991,0.4024,42315743.6,2023-04-29 23:59:59.999,17087613.33945000,47024,19576654.10000000,7907086.50671000,0
2023-04-30,0.4025,0.415,0.3944,0.3956,75755751.4,2023-04-30 23:59:59.999,30508534.10836000,85222,35764455.20000000,14416632.98200000,0
2023-05-01,0.3957,0.3979,0.3801,0.3868,99050070.7,2023-05-01 23:59:59.999,38438942.31612000,94469,47227660.70000000,18324228.45472000,0
2023-05-02,0.3867,0.3947,0.3816,0.3916,62002108.1,2023-05-02 23:59:59.999,24069912.67256000,62646,30913638.90000000,12001431.58021000,0
2023-05-03,0.3917,0.3965,0.3784,0.394,102351994.9,2023-05-03 23:59:59.999,39437481.48619000,107160,49295306.60000000,19008525.02486000,0
2023-05-04,0.3941,0.3964,0.3849,0.3873,57027491.2,2023-05-04 23:59:59.999,22301265.01623000,60652,27906024.70000000,10916522.88446000,0
2023-05-05,0.3873,0.397,0.3812,0.3942,77772750.3,2023-05-05 23:59:59.999,30381794.08577000,79559,39052285.10000000,15256028.68123000,0
2023-05-06,0.3941,0.3968,0.3735,0.3787,85459030.9,2023-05-06 23:59:59.999,32711487.15858000,83483,41106602.40000000,15725392.33943000,0
2023-05-07,0.3787,0.3833,0.3737,0.376,54439977.1,2023-05-07 23:59:59.999,20673687.18660000,51442,26318095.60000000,9997315.79787000,0
2023-05-08,0.376,0.3796,0.3531,0.3653,137827919.2,2023-05-08 23:59:59.999,50541987.25608000,139351,66545561.10000000,24410877.73572000,0
2023-05-09,0.3653,0.3705,0.3599,0.3633,78130879.7,2023-05-09 23:59:59.999,28441383.41467000,69682,38166731.80000000,13896421.70445000,0
2023-05-10,0.3633,0.3729,0.3543,0.3693,150971765.6,2023-05-10 23:59:59.999,55186058.00130000,137935,74064354.00000000,27073855.38270000,0
2023-05-11,0.3693,0.3696,0.3485,0.3598,98458703.7,2023-05-11 23:59:59.999,35250818.42950000,92480,47209307.00000000,16907253.95365000,0
2023-05-12,0.3598,0.371,0.3533,0.3705,109723018.6,2023-05-12 23:59:59.999,39703102.68030000,117615,55672154.20000000,20157253.09333000,0
2023-05-13,0.3705,0.371,0.3622,0.3646,46531257.4,2023-05-13 23:59:59.999,17018722.71367000,49572,21785800.60000000,7966496.53558000,0
2023-05-14,0.3646,0.373,0.3627,0.3711,41898265.4,2023-05-14 23:59:59.999,15434291.06836000,48910,22121587.50000000,8149172.25666000,0
2023-05-15,0.371,0.3758,0.3657,0.3669,69018210.5,2023-05-15 23:59:59.999,25610899.84130000,73535,32064894.80000000,11904513.80692000,0
2023-05-16,0.3669,0.3704,0.3613,0.3682,66128494.6,2023-05-16 23:59:59.999,24234881.14487000,60125,32175351.60000000,11794898.28579000,0
2023-05-17,0.3683,0.3807,0.3645,0.3755,94403281.2,2023-05-17 23:59:59.999,35176313.03457000,84629,49259231.20000000,18370973.86393000,0
2023-05-18,0.3755,0.3803,0.3658,0.3714,80420401.0,2023-05-18 23:59:59.999,30126679.91448000,77013,39577586.60000000,14833307.18603000,0
2023-05-19,0.3713,0.373,0.3658,0.3681,38723441.7,2023-05-19 23:59:59.999,14305210.34059000,47303,17239030.70000000,6371687.03494000,0
2023-05-20,0.3681,0.3683,0.3628,0.3662,44032296.2,2023-05-20 23:59:59.999,16072961.96302000,40012,21179585.30000000,7734019.78533000,0
2023-05-21,0.3663,0.3676,0.3566,0.3602,39270367.4,2023-05-21 23:59:59.999,14203580.58630000,42931,17835609.50000000,6451854.70734000,0
2023-05-22,0.3602,0.3741,0.356,0.3679,62447190.2,2023-05-22 23:59:59.999,22915553.39773000,66139,30685612.20000000,11268097.09187000,0
2023-05-23,0.3679,0.3757,0.3657,0.3704,47769860.8,2023-05-23 23:59:59.999,17721617.62122000,44827,23316717.70000000,8656791.97024000,0
2023-05-24,0.3704,0.3706,0.3602,0.3638,57618648.9,2023-05-24 23:59:59.999,21005340.19084000,59760,26496484.50000000,9659021.27545000,0
