datetime,open,high,low,close,volume,quote_volume,trades
2025-08-04 13:00:00,0.20176,0.20429,0.20101,0.20412,52148693.0,10575404.53652,60828
2025-08-04 14:00:00,0.20412,0.20629,0.20328,0.20375,123370426.0,25318858.24124,102090
2025-08-04 15:00:00,0.20376,0.2047,0.20303,0.20385,37439922.0,7636070.48257,52571
2025-08-04 16:00:00,0.20385,0.20849,0.20385,0.20771,72148757.0,14890442.10523,71386
2025-08-04 17:00:00,0.20771,0.20982,0.20606,0.20642,53321275.0,11092657.18913,59847
2025-08-04 18:00:00,0.20641,0.20689,0.20485,0.20531,26526198.0,5461989.3144,31634
2025-08-04 19:00:00,0.20531,0.20575,0.20405,0.20467,28926563.0,5925761.39665,26211
2025-08-04 20:00:00,0.20467,0.20707,0.20436,0.2066,18294255.0,3767571.60708,27640
2025-08-04 21:00:00,0.2066,0.20955,0.20646,0.20884,28330602.0,5903398.92506,29252
2025-08-04 22:00:00,0.20885,0.21076,0.20885,0.21076,32116007.0,6732293.65425,32566
2025-08-04 23:00:00,0.21075,0.21127,0.20996,0.21039,23466910.0,4942916.11888,26128
2025-08-05 00:00:00,0.21038,0.21106,0.20924,0.20969,40936961.0,8592495.68721,44182
2025-08-05 01:00:00,0.20969,0.21047,0.2083,0.20851,21928067.0,4587331.89053,37603
2025-08-05 02:00:00,0.20851,0.20928,0.20784,0.20921,28952243.0,6037041.3194,31071
2025-08-05 03:00:00,0.20921,0.20923,0.20611,0.2064,35410492.0,7327427.14015,38931
2025-08-05 04:00:00,0.20641,0.20709,0.20564,0.2059,23773173.0,4902815.83089,34380
2025-08-05 05:00:00,0.2059,0.20668,0.20585,0.20656,16914954.0,3490083.48976,24423
2025-08-05 06:00:00,0.20656,0.20748,0.20447,0.20507,25444440.0,5245468.7643,31965
2025-08-05 07:00:00,0.20507,0.20545,0.20151,0.20187,65225394.0,13243974.3897,61863
2025-08-05 08:00:00,0.20186,0.2036,0.20129,0.20331,29898839.0,6057565.44872,40071
2025-08-05 09:00:00,0.20331,0.20681,0.20325,0.2067,32307987.0,6612770.18866,36757
2025-08-05 10:00:00,0.2067,0.20885,0.20555,0.208,39810037.0,8262469.5493,54249
2025-08-05 11:00:00,0.20801,0.20842,0.207,0.20744,16454884.0,3417049.35831,33191
2025-08-05 12:00:00,0.20744,0.20767,0.20282,0.20327,48673995.0,9975009.43285,60975
2025-08-05 13:00:00,0.20327,0.20497,0.20285,0.2045,39332756.0,8016651.16373,63740
2025-08-05 14:00:00,0.2045,0.2045,0.19819,0.19924,130703367.0,26149396.46242,122115
