datetime,open,high,low,close,volume,quote_volume,trades
2025-08-04 16:00:00,0.20385,0.20982,0.20385,0.20467,180922793.0,37370850.00541,189078
2025-08-04 20:00:00,0.20467,0.21127,0.20436,0.21039,102207774.0,21346180.30527,115586
2025-08-05 00:00:00,0.21038,0.21106,0.20611,0.2064,127227763.0,26544296.03729,151787
2025-08-05 04:00:00,0.20641,0.20748,0.20151,0.20187,131357961.0,26882342.47465,152631
2025-08-05 08:00:00,0.20186,0.20885,0.20129,0.20744,118471747.0,24349854.54499,164268
2025-08-05 12:00:00,0.20744,0.20767,0.19729,0.19823,275453110.0,55422223.06993,318652
2025-08-05 16:00:00,0.19823,0.20017,0.19682,0.19786,110416077.0,21951822.58818,139754
2025-08-05 20:00:00,0.19786,0.20035,0.19602,0.19981,81097133.0,16111397.70839,85743
2025-08-06 00:00:00,0.19982,0.19988,0.19599,0.19642,85111669.0,16813485.32668,127688
2025-08-06 04:00:00,0.19642,0.2024,0.1956,0.20139,128824653.0,25687228.39986,162085
2025-08-06 08:00:00,0.20139,0.20202,0.19877,0.20048,92663614.0,18575854.97112,118122
2025-08-06 12:00:00,0.20049,0.20571,0.19851,0.20524,175741527.0,35432742.35595,170681
2025-08-06 16:00:00,0.20525,0.20716,0.20316,0.20583,100024243.0,20523520.07432,102020
2025-08-06 20:00:00,0.20584,0.20585,0.20447,0.20524,42560984.0,8736471.39048,44189
2025-08-07 00:00:00,0.20525,0.20659,0.20331,0.20391,92846938.0,18989949.48404,82947
2025-08-07 04:00:00,0.20392,0.20664,0.20383,0.20578,80139212.0,16488497.1545,79947
2025-08-07 08:00:00,0.20577,0.21491,0.20529,0.21426,358776738.0,75528672.07687,220036
2025-08-07 12:00:00,0.21425,0.21613,0.21216,0.21434,275972359.0,59021098.47375,204010
2025-08-07 16:00:00,0.21433,0.21833,0.21014,0.21725,148656077.0,31799118.6461,155340
2025-08-07 20:00:00,0.21725,0.22304,0.21638,0.22228,166494058.0,36632250.20755,192658
2025-08-08 00:00:00,0.22228,0.22485,0.21953,0.22288,320113222.0,71029403.60092,375550
2025-08-08 04:00:00,0.22288,0.22512,0.21967,0.22456,132584442.0,29443333.50915,131947
2025-08-08 08:00:00,0.22455,0.22684,0.22148,0.22362,137246249.0,30682297.41242,143804
2025-08-08 12:00:00,0.22362,0.22943,0.21967,0.22125,235391782.0,52768412.24988,311506
2025-08-08 16:00:00,0.22125,0.22987,0.22077,0.22916,192988388.0,43674209.50779,185875
2025-08-08 20:00:00,0.22916,0.23254,0.22714,0.23039,188123143.0,43312301.16379,143235
2025-08-09 00:00:00,0.23039,0.23389,0.22972,0.23026,158147687.0,36574673.63599,199859
2025-08-09 04:00:00,0.23026,0.2367,0.22978,0.2358,240126764.0,56261128.23545,264779
2025-08-09 08:00:00,0.2358,0.2388,0.23513,0.23776,194129441.0,46043954.33334,226548
2025-08-09 12:00:00,0.23776,0.24454,0.23581,0.24077,362902582.0,87159291.60123,391242
2025-08-09 16:00:00,0.24077,0.24676,0.24032,0.243,313255927.0,76328103.87349,276537
2025-08-09 20:00:00,0.243,0.24512,0.23945,0.23995,191519081.0,46351349.73306,166124
2025-08-10 00:00:00,0.23995,0.24348,0.23876,0.24263,211312996.0,50992431.38173,234568
2025-08-10 04:00:00,0.24262,0.24346,0.23138,0.23242,270487199.0,64028434.1203,229038
2025-08-10 08:00:00,0.23243,0.23457,0.22941,0.23097,182324172.0,42313431.55755,175506
2025-08-10 12:00:00,0.23097,0.23492,0.22953,0.23257,250056183.0,58140831.10082,175631
2025-08-10 16:00:00,0.23257,0.23554,0.232,0.23498,87212275.0,20409305.65514,71258
2025-08-10 20:00:00,0.23498,0.23517,0.23103,0.23385,99516906.0,23211213.56682,81777
2025-08-11 00:00:00,0.23385,0.24179,0.23219,0.23934,274906696.0,65418443.07094,277211
2025-08-11 04:00:00,0.23933,0.24132,0.2332,0.23339,247639044.0,58902592.91228,206567
2025-08-11 08:00:00,0.23339,0.23673,0.22692,0.2283,255976877.0,59306082.51672,299070
2025-08-11 12:00:00,0.22829,0.2316,0.22562,0.23153,316304551.0,72309546.1116,279566
2025-08-11 16:00:00,0.23154,0.2338,0.22593,0.22746,195723860.0,45058280.14854,178165
2025-08-11 20:00:00,0.22744,0.2279,0.22117,0.22207,147999243.0,33169867.92065,111984
2025-08-12 00:00:00,0.22208,0.22745,0.22188,0.22454,167590457.0,37718320.74891,135518
2025-08-12 04:00:00,0.22453,0.22645,0.2213,0.22521,128930522.0,28924185.56291,158808
