datetime,open,high,low,close,volume,quote_volume,trades
2024-12-01T05:45:00,237.73,238.3,237.28,238.23,54726.0,13003810.287,7326
2024-12-01T05:50:00,238.23,238.67,237.91,238.62,30350.0,7232808.382,4292
2024-12-01T05:55:00,238.62,238.82,238.42,238.69,28253.0,6742843.448,4464
2024-12-01T06:00:00,238.69,239.03,238.45,239.02,32527.0,7765676.851,4418
2024-12-01T06:05:00,239.02,239.19,238.64,239.01,26345.0,6295018.89,3679
2024-12-01T06:10:00,239.0,239.26,238.56,239.26,22704.0,5425411.523,3700
2024-12-01T06:15:00,239.26,239.81,239.11,239.76,28762.0,6886984.586,4449
2024-12-01T06:20:00,239.76,240.06,239.49,239.82,38075.0,9130046.626,5510
2024-12-01T06:25:00,239.82,239.9,237.68,238.29,61342.0,14631390.046,8428
2024-12-01T06:30:00,238.28,239.44,238.1,239.33,60069.0,14343191.889,8945
2024-12-01T06:35:00,239.33,239.33,238.27,238.99,34914.0,8338819.684,6158
2024-12-01T06:40:00,238.98,239.02,237.53,237.68,101423.0,24164081.732,12461
2024-12-01T06:45:00,237.68,238.65,237.55,237.7,55048.0,13108580.928,9042
2024-12-01T06:50:00,237.7,238.07,237.19,237.49,67089.0,15936610.154,9777
2024-12-01T06:55:00,237.49,238.02,237.15,237.54,48217.0,11448934.096,7849
2024-12-01T07:00:00,237.54,237.59,236.6,236.95,75139.0,17804345.716,9913
2024-12-01T07:05:00,236.96,238.39,236.81,238.2,45517.0,10823944.981,6618
2024-12-01T07:10:00,238.19,238.47,237.86,238.41,25758.0,6136351.834,3723
2024-12-01T07:15:00,238.41,238.94,238.04,238.83,43815.0,10450153.978,5312
2024-12-01T07:20:00,238.83,239.56,238.76,239.4,84571.0,20234137.62,6923
2024-12-01T07:25:00,239.4,239.67,238.96,239.4,33569.0,8035020.13,4343
2024-12-01T07:30:00,239.39,239.88,238.85,238.98,34395.0,8233597.487,4923
2024-12-01T07:35:00,238.98,239.08,237.83,238.07,32141.0,7662991.296,4852
2024-12-01T07:40:00,238.08,238.17,236.8,237.01,103432.0,24545532.263,11230
2024-12-01T07:45:00,237.01,237.52,236.75,237.05,53085.0,12584204.669,7800
2024-12-01T07:50:00,237.04,237.29,236.58,236.67,46286.0,10964941.928,6231
2024-12-01T07:55:00,236.67,237.44,235.5,236.36,207627.0,49090042.646,22613
2024-12-01T08:00:00,236.36,236.75,235.33,236.74,83304.0,19651704.909,11565
2024-12-01T08:05:00,236.75,236.75,235.56,235.93,91253.0,21546372.612,11127
2024-12-01T08:10:00,235.94,236.86,235.94,236.34,47455.0,11219494.55,5897
2024-12-01T08:15:00,236.34,236.37,235.26,235.35,46974.0,11068590.164,6829
2024-12-01T08:20:00,235.35,235.4,234.81,235.15,109232.0,25676862.042,11785
2024-12-01T08:25:00,235.15,235.69,234.66,234.9,97020.0,22815105.714,10614
2024-12-01T08:30:00,234.91,235.58,234.76,235.04,50666.0,11914966.165,5545
2024-12-01T08:35:00,235.03,235.37,234.96,235.19,30159.0,7091555.315,4126
2024-12-01T08:40:00,235.19,235.19,234.18,234.67,63659.0,14928240.79,7692
2024-12-01T08:45:00,234.67,235.34,234.6,235.33,39113.0,9191010.545,5547
2024-12-01T08:50:00,235.32,235.65,235.21,235.39,49468.0,11646078.42,5539
2024-12-01T08:55:00,235.39,236.26,235.39,236.09,39106.0,9223702.172,4597
2024-12-01T09:00:00,236.09,236.42,235.94,236.13,21251.0,5019527.436,3270
2024-12-01T09:05:00,236.14,236.22,235.9,236.03,20208.0,4769585.563,3187
2024-12-01T09:10:00,236.03,236.11,235.305,235.64,23650.0,5573108.444,4402
2024-12-01T09:15:00,235.64,235.99,235.44,235.72,15876.0,3743005.5,3069
2024-12-01T09:20:00,235.72,235.95,235.64,235.94,14247.0,3359086.58,2853
2024-12-01T09:25:00,235.94,235.98,235.57,235.81,23065.0,5438447.96,3499
2024-12-01T09:30:00,235.81,236.6,235.69,236.24,66101.0,15622120.469,6971
2024-12-01T09:35:00,236.25,236.53,235.66,236.06,46327.0,10934581.795,5699
2024-12-01T09:40:00,236.06,236.08,235.62,235.76,22358.0,5270757.509,3485
2024-12-01T09:45:00,235.76,235.85,235.37,235.59,22826.0,5378067.68,3851
2024-12-01T09:50:00,235.57,235.72,235.4,235.71,12712.0,2994132.68,2644
2024-12-01T09:55:00,235.71,235.85,235.56,235.7,9952.0,2345602.7,2126
2024-12-01T10:00:00,235.71,235.87,235.25,235.44,17697.0,4169276.53,2315
2024-12-01T10:05:00,235.44,236.02,235.11,235.96,11540.0,2718248.229,2408
2024-12-01T10:10:00,235.96,236.5,235.9,236.47,15130.0,3574411.159,2605
2024-12-01T10:15:00,236.46,236.89,236.4,236.82,20423.0,4833001.98,3608
2024-12-01T10:20:00,236.81,237.06,236.41,236.54,20497.0,4854370.866,3555
2024-12-01T10:25:00,236.52,236.69,236.4,236.41,9582.0,2266586.87,1893
2024-12-01T10:30:00,236.4,237.01,236.34,236.73,13148.0,3112013.498,2307
2024-12-01T10:35:00,236.73,237.0,236.69,236.73,8521.0,2018329.46,2016
2024-12-01T10:40:00,236.73,236.97,236.7,236.86,6008.0,1422882.51,1650
2024-12-01T10:45:00,236.86,236.86,236.35,236.35,9825.0,2324082.5,2613
2024-12-01T10:50:00,236.34,236.47,236.14,236.22,11250.0,2658481.71,2438
2024-12-01T10:55:00,236.21,236.63,236.21,236.43,7861.0,1859134.58,1806
2024-12-01T11:00:00,236.44,236.88,236.36,236.7,7254.0,1716496.398,1611
2024-12-01T11:05:00,236.7,236.85,236.24,236.47,12777.0,3022169.646,2557
2024-12-01T11:10:00,236.46,236.53,236.28,236.34,4697.0,1110594.63,1209
2024-12-01T11:15:00,236.35,236.48,236.08,236.25,22383.0,5287655.81,3333
2024-12-01T11:20:00,236.25,236.28,235.67,235.81,27458.0,6477496.962,3696
2024-12-01T11:25:00,235.81,236.35,235.81,236.34,21110.0,4981749.313,1933
2024-12-01T11:30:00,236.35,236.42,236.01,236.05,9905.0,2339606.999,2302
2024-12-01T11:35:00,236.06,236.31,235.96,235.97,20103.0,4747462.69,3018
2024-12-01T11:40:00,235.97,236.07,235.25,235.45,50006.0,11781840.205,4870
2024-12-01T11:45:00,235.44,235.96,235.19,235.96,29193.0,6876529.989,4122
2024-12-01T11:50:00,235.96,236.24,235.96,236.14,10093.0,2383311.043,1801
2024-12-01T11:55:00,236.14,236.4,236.14,236.25,15064.0,3559525.49,2209
2024-12-01T12:00:00,236.26,236.49,236.25,236.47,14105.0,3334675.576,2196
2024-12-01T12:05:00,236.47,236.5,236.15,236.45,6518.0,1540629.87,1768
2024-12-01T12:10:00,236.46,236.63,236.13,236.2,12914.0,3052530.25,2107
2024-12-01T12:15:00,236.2,236.49,236.17,236.34,11381.0,2690040.92,1977
2024-12-01T12:20:00,236.34,236.43,236.26,236.39,10282.0,2430192.1,1682
2024-12-01T12:25:00,236.38,236.38,235.95,236.04,25589.0,6042463.953,3034
2024-12-01T12:30:00,236.03,236.43,235.84,236.35,9592.0,2265500.516,1410
2024-12-01T12:35:00,236.35,236.36,235.86,235.88,8891.0,2098658.263,1846
2024-12-01T12:40:00,235.87,235.88,235.68,235.76,9399.0,2215941.6,1759
2024-12-01T12:45:00,235.76,235.86,235.5,235.86,12540.0,2955281.429,2193
2024-12-01T12:50:00,235.86,235.94,235.51,235.51,14959.0,3525550.99,2623
2024-12-01T12:55:00,235.52,235.55,235.42,235.51,7179.0,1690587.86,1791
2024-12-01T13:00:00,235.5,236.3,235.5,236.26,12251.0,2890732.283,2034
2024-12-01T13:05:00,236.25,236.5,236.15,236.28,17378.0,4106893.956,2460
2024-12-01T13:10:00,236.27,236.57,236.22,236.46,7673.0,1813956.85,1717
2024-12-01T13:15:00,236.47,236.58,236.11,236.13,11612.0,2744801.7,2239
2024-12-01T13:20:00,236.14,236.36,236.11,236.19,7118.0,1681548.38,1649
2024-12-01T13:25:00,236.2,236.32,235.91,236.05,13825.0,3264568.883,2020
2024-12-01T13:30:00,236.05,236.35,235.76,235.89,46286.0,10924925.34,4706
2024-12-01T13:35:00,235.89,235.97,235.76,235.83,14336.0,3380844.41,2023
2024-12-01T13:40:00,235.83,235.88,235.56,235.65,18777.0,4426514.769,2393
2024-12-01T13:45:00,235.65,235.93,235.5,235.81,17326.0,4083652.09,3183
2024-12-01T13:50:00,235.8,235.99,235.62,235.7,20512.0,4836931.06,2732
2024-12-01T13:55:00,235.7,236.3,235.69,236.26,14789.0,3491801.033,2227
2024-12-01T14:00:00,236.26,236.44,236.13,236.41,17812.0,4208535.016,2544
2024-12-01T14:05:00,236.43,236.63,236.38,236.43,13804.0,3264853.64,2193
2024-12-01T14:10:00,236.43,237.14,236.26,236.72,89471.0,21185016.827,9505
2024-12-01T14:15:00,236.72,237.13,236.39,236.89,35587.0,8426440.004,5740
2024-12-01T14:20:00,236.89,237.87,236.72,237.41,77113.0,18313650.407,9107
2024-12-01T14:25:00,237.41,237.86,237.29,237.83,43687.0,10378543.64,5591
2024-12-01T14:30:00,237.83,238.21,237.65,238.18,60538.0,14406591.752,5662
2024-12-01T14:35:00,238.18,239.03,238.06,238.67,86634.0,20669005.962,8412
2024-12-01T14:40:00,238.68,238.85,238.19,238.68,40287.0,9608163.494,4778
